timestamp,open,high,low,close,volume
1704472200000,2050.435,2051.825,2050.115,2050.275,0.3514
1704473100000,2050.295,2050.875,2044.025,2044.948,0.4076
1704474000000,2044.925,2045.128,2040.915,2043.515,0.6186
1704474900000,2043.485,2045.365,2040.905,2041.445,0.355
1704475800000,2041.465,2043.205,2040.335,2042.295,0.7887
1704476700000,2042.275,2043.615,2041.135,2041.845,0.668
1704477600000,2041.835,2042.365,2040.385,2041.585,0.5552
1704478500000,2041.605,2043.465,2041.125,2043.105,0.2981
1704479400000,2043.115,2046.025,2042.935,2045.265,0.2952
1704480300000,2045.235,2048.445,2045.165,2048.058,0.2457
1704481200000,2048.085,2050.195,2048.055,2049.105,0.3159
1704482100000,2049.078,2049.315,2047.175,2047.325,0.4438
1704483000000,2047.345,2048.245,2046.365,2046.545,0.1375
1704483900000,2046.525,2046.595,2044.865,2045.635,0.3481
1704484800000,2045.655,2045.695,2043.735,2044.535,0.2601
1704485700000,2044.528,2044.865,2043.705,2044.105,0.1833
1704486600000,2044.175,2044.425,2042.785,2043.645,0.1055
1704487500000,2043.675,2044.845,2043.555,2043.575,0.2221
1704488400000,2043.645,2044.625,2043.645,2044.375,0.1785
1704489300000,2044.375,2044.825,2044.095,2044.725,0.0669
1704490200000,2044.685,2044.825,2043.855,2044.815,0.1048
1704491100000,2044.815,2046.068,2044.555,2045.355,0.1854
1704672000000,2044.235,2045.105,2043.695,2044.955,0.0587
1704672900000,2044.955,2045.875,2044.905,2045.805,0.1412
1704673800000,2045.765,2046.245,2045.395,2045.985,0.046
1704674700000,2045.995,2046.195,2045.414,2045.875,0.1886
1704675600000,2045.855,2046.395,2044.465,2045.325,0.1825
1704676500000,2045.265,2046.525,2044.895,2045.698,0.2566
1704677400000,2045.704,2045.735,2043.435,2043.645,0.5169
1704678300000,2043.645,2044.415,2042.815,2043.715,0.2361
1704679200000,2043.715,2043.725,2041.588,2042.798,0.2487
1704680100000,2042.828,2043.275,2042.085,2042.425,0.12
1704681000000,2042.465,2043.435,2042.118,2042.935,0.2383
1704681900000,2042.835,2043.025,2041.165,2041.215,0.1075
1704682800000,2041.165,2041.405,2039.395,2040.265,0.1596
1704683700000,2040.345,2041.065,2039.715,2039.955,0.0892
1704684600000,2039.935,2040.155,2035.354,2037.425,0.2188
1704685500000,2037.445,2038.065,2034.975,2036.015,0.2037
1704686400000,2036.075,2037.555,2035.575,2035.955,0.146
1704687300000,2035.925,2037.175,2035.835,2036.755,0.1003
1704688200000,2036.755,2036.785,2035.855,2035.915,0.1726
1704689100000,2035.935,2036.295,2035.575,2035.715,0.1336
1704690000000,2035.665,2036.045,2034.505,2034.735,0.1886
1704690900000,2034.755,2035.755,2034.595,2034.915,0.1322
1704691800000,2034.915,2035.115,2026.925,2029.305,0.3894
1704692700000,2029.325,2030.815,2028.525,2030.685,0.1541
1704693600000,2030.685,2032.515,2030.285,2031.965,0.216
1704694500000,2031.978,2032.525,2030.378,2031.855,0.1947
1704695400000,2031.855,2033.115,2031.195,2032.785,0.1946
1704696300000,2032.785,2033.205,2032.405,2032.905,0.1867
1704697200000,2032.895,2033.135,2031.225,2032.525,0.3314
1704698100000,2032.525,2033.075,2028.505,2030.145,0.3282
1704699000000,2030.245,2031.175,2028.885,2030.735,0.3434
1704699900000,2030.745,2032.865,2030.725,2031.355,0.3267
1704700800000,2031.305,2031.645,2027.735,2028.795,0.3103
1704701700000,2028.815,2029.945,2028.415,2029.245,0.2119
1704702600000,2029.245,2030.615,2027.625,2028.285,0.4659
1704703500000,2028.325,2028.895,2027.145,2028.205,0.3094
1704704400000,2028.165,2030.035,2027.565,2027.955,0.5866
1704705300000,2027.975,2028.395,2026.465,2028.165,0.4297
1704706200000,2028.085,2029.525,2027.315,2029.525,0.229
1704707100000,2029.495,2031.685,2028.835,2028.965,0.6082
1704708000000,2028.965,2029.345,2027.935,2028.785,0.2092
1704708900000,2028.785,2029.435,2027.455,2028.005,0.1759
1704709800000,2027.958,2028.405,2026.885,2027.295,0.1742
1704710700000,2027.285,2027.945,2026.925,2027.515,0.1062
1704711600000,2027.495,2027.815,2025.228,2025.555,0.2098
1704712500000,2025.558,2025.775,2016.604,2022.405,0.4977
1704713400000,2022.385,2023.135,2019.595,2020.215,0.2887
1704714300000,2020.305,2021.418,2019.545,2019.958,0.5585
1704715200000,2019.958,2021.065,2019.525,2020.585,0.4316
1704716100000,2020.605,2020.785,2019.355,2019.985,0.2349
1704717000000,2019.975,2020.765,2018.865,2019.925,0.1681
1704717900000,2019.925,2024.845,2019.635,2024.585,0.2894
1704718800000,2024.605,2025.425,2020.405,2020.785,0.4915
1704719700000,2020.805,2024.295,2020.365,2021.955,0.7293
1704720600000,2021.975,2023.228,2019.615,2022.295,0.5523
1704721500000,2022.235,2022.235,2018.345,2018.895,0.4558
1704722400000,2018.905,2021.785,2018.815,2020.555,0.3606
1704723300000,2020.605,2020.765,2018.385,2020.195,0.6855
1704724200000,2020.155,2024.785,2019.155,2023.715,1.0448
1704725100000,2023.795,2027.085,2022.535,2026.305,1.2298
1704726000000,2026.325,2030.178,2025.435,2028.935,0.9544
1704726900000,2028.925,2030.445,2027.855,2030.255,0.3582
1704727800000,2030.275,2033.295,2030.035,2032.405,0.4169
1704728700000,2032.385,2034.675,2031.825,2034.115,0.4102
1704729600000,2034.105,2036.778,2033.625,2036.375,0.4286
1704730500000,2036.405,2036.735,2033.515,2033.715,0.3426
1704731400000,2033.735,2034.215,2031.335,2032.755,0.2813
1704732300000,2032.705,2033.475,2031.385,2032.085,0.212
1704733200000,2032.155,2033.015,2030.385,2030.645,0.2477
1704734100000,2030.605,2031.655,2029.275,2029.855,0.2036
1704735000000,2029.815,2029.845,2027.715,2027.875,0.2411
1704735900000,2027.875,2027.985,2027.015,2027.565,0.2655
1704736800000,2027.535,2027.915,2026.325,2027.165,0.2157
1704737700000,2027.135,2027.925,2026.535,2026.775,0.2515
1704738600000,2026.775,2028.195,2026.445,2027.225,0.2023
1704739500000,2027.225,2027.555,2026.295,2026.495,0.1455
1704740400000,2026.465,2028.185,2026.435,2028.185,0.1639
1704741300000,2028.185,2028.408,2027.595,2028.158,0.181
1704742200000,2028.155,2028.864,2028.028,2028.028,0.3981
1704743100000,2028.015,2029.485,2027.788,2029.285,0.2628
1704744000000,2029.265,2029.698,2026.075,2026.405,0.1034
1704744900000,2026.425,2027.225,2026.185,2027.185,0.1037
1704745800000,2027.195,2027.425,2026.315,2027.035,0.0717
1704746700000,2027.055,2027.308,2025.978,2027.048,0.3869
1704747600000,2027.048,2028.075,2026.998,2027.825,0.1015
1704748500000,2027.835,2028.628,2027.795,2028.518,0.1089
1704749400000,2028.518,2028.598,2027.688,2027.978,0.1145
1704750300000,2028.008,2028.348,2027.508,2027.835,0.1162
1704754800000,2028.045,2028.458,2027.798,2028.075,0.0929
1704755700000,2028.095,2028.828,2027.965,2028.728,0.038
1704756600000,2028.768,2029.178,2028.428,2029.128,0.0543
1704757500000,2029.085,2030.835,2028.975,2030.665,0.1014
1704758400000,2030.665,2033.195,2030.615,2032.885,0.1542
1704759300000,2032.885,2034.785,2032.485,2033.765,0.2449
1704760200000,2033.755,2034.785,2033.755,2034.385,0.1245
1704761100000,2034.345,2034.798,2033.688,2034.208,0.3352
1704762000000,2034.205,2035.478,2033.325,2033.345,0.6013
1704762900000,2033.425,2034.815,2032.035,2032.485,0.15
1704763800000,2032.455,2032.715,2031.115,2031.885,0.1435
1704764700000,2031.885,2033.415,2031.505,2032.165,0.1914
1704765600000,2032.145,2035.205,2032.075,2034.845,0.2109
1704766500000,2034.805,2035.775,2034.308,2034.848,0.3762
1704767400000,2034.844,2035.555,2034.078,2034.978,0.4543
1704768300000,2035.008,2035.358,2033.235,2034.065,0.1934
1704769200000,2034.215,2034.275,2032.935,2033.755,0.1882
1704770100000,2033.805,2034.865,2033.725,2034.325,0.0811
1704771000000,2034.255,2034.445,2033.285,2033.785,0.0901
1704771900000,2033.785,2034.135,2033.035,2033.565,0.0674
1704772800000,2033.505,2034.865,2033.315,2033.495,0.3714
1704773700000,2033.474,2033.684,2032.748,2032.778,0.4026
1704774600000,2032.735,2033.735,2032.535,2033.065,0.1202
1704775500000,2033.025,2033.245,2032.085,2032.795,0.1542
1704776400000,2032.815,2032.985,2032.395,2032.655,0.0412
1704777300000,2032.655,2033.065,2031.635,2031.735,0.1076
1704778200000,2031.715,2032.548,2030.245,2031.375,0.2013
1704779100000,2031.365,2033.415,2031.215,2032.695,0.1408
1704780000000,2032.665,2033.145,2031.095,2031.465,0.1426
1704780900000,2031.415,2032.895,2031.415,2032.585,0.1576
1704781800000,2032.565,2035.095,2031.495,2034.345,0.1994
1704782700000,2034.345,2034.635,2031.698,2033.115,0.1762
1704783600000,2033.095,2035.185,2032.028,2033.615,0.2727
1704784500000,2033.655,2036.865,2033.185,2036.335,0.298
1704785400000,2036.345,2037.145,2034.665,2035.905,0.3606
1704786300000,2035.895,2036.778,2034.975,2035.885,0.3579
1704787200000,2035.955,2038.078,2032.315,2032.345,1.3589
1704788100000,2032.345,2032.975,2031.145,2031.655,0.4492
1704789000000,2031.645,2034.474,2031.518,2033.955,0.6431
1704789900000,2033.935,2034.708,2033.595,2034.145,0.3971
1704790800000,2034.145,2034.985,2033.025,2033.205,0.4971
1704791700000,2033.195,2035.565,2033.095,2034.945,0.3998
1704792600000,2035.025,2036.358,2034.435,2036.045,0.5747
1704793500000,2036.065,2036.965,2035.065,2035.345,0.1318
1704794400000,2035.385,2036.725,2034.708,2036.108,0.1629
1704795300000,2036.108,2038.235,2036.008,2037.785,0.4366
1704796200000,2037.715,2038.428,2037.145,2037.565,0.1548
1704797100000,2037.545,2037.685,2034.938,2035.315,0.1283
1704798000000,2035.325,2035.585,2033.835,2033.845,0.1112
1704798900000,2033.795,2035.588,2033.795,2035.018,0.2504
1704799800000,2035.018,2035.295,2033.558,2034.085,0.1766
1704800700000,2034.045,2035.438,2033.605,2034.935,0.5096
1704801600000,2034.925,2035.695,2033.808,2035.395,0.2538
1704802500000,2035.305,2036.265,2034.915,2035.075,0.1736
1704803400000,2035.075,2035.765,2034.035,2034.945,0.1933
1704804300000,2034.955,2036.265,2034.955,2036.255,0.1843
1704805200000,2036.295,2036.335,2033.295,2035.228,0.3296
1704806100000,2035.225,2035.468,2031.535,2032.978,0.4738
1704807000000,2032.948,2041.898,2032.948,2036.835,0.9826
1704807900000,2036.855,2040.078,2036.285,2038.535,1.0996
1704808800000,2038.488,2040.015,2037.225,2039.315,0.5743
1704809700000,2039.225,2039.925,2036.128,2036.415,0.7421
1704810600000,2036.375,2037.425,2034.585,2036.255,0.7438
1704811500000,2036.255,2036.255,2033.845,2034.655,0.6388
1704812400000,2034.575,2035.485,2032.838,2033.525,1.0057
1704813300000,2033.625,2035.138,2033.015,2034.258,0.4505
1704814200000,2034.258,2034.858,2032.545,2032.635,0.7434
1704815100000,2032.585,2033.125,2028.665,2028.735,0.4408
1704816000000,2028.755,2028.765,2026.015,2027.185,0.5246
1704816900000,2027.275,2030.665,2026.595,2029.125,0.357
1704817800000,2029.175,2030.945,2028.615,2029.165,0.5891
1704818700000,2029.208,2031.455,2028.978,2031.075,0.6519
1704819600000,2031.078,2031.945,2029.795,2029.985,0.2335
1704820500000,2030.005,2030.555,2028.565,2029.055,0.2007
1704821400000,2029.005,2029.455,2027.005,2027.485,0.2001
1704822300000,2027.435,2029.115,2027.285,2027.575,0.2274
1704823200000,2027.555,2029.545,2027.045,2028.065,0.2657
1704824100000,2028.005,2028.005,2026.755,2027.315,0.2063
1704825000000,2027.355,2028.145,2026.688,2027.605,0.1794
1704825900000,2027.625,2029.165,2027.528,2029.058,0.3141
1704826800000,2029.065,2029.668,2028.555,2028.928,0.6252
1704827700000,2028.928,2029.925,2028.555,2028.918,0.5238
1704828600000,2028.915,2029.255,2027.665,2027.865,0.3566
1704829500000,2027.865,2028.878,2027.655,2028.735,0.4001
1704830400000,2028.845,2031.005,2028.845,2029.905,0.354
1704831300000,2029.898,2030.198,2028.898,2028.978,0.2959
1704832200000,2028.958,2029.455,2028.445,2029.435,0.1541
1704833100000,2029.435,2029.595,2028.205,2028.315,0.104
1704834000000,2028.335,2029.435,2028.305,2029.325,0.0391
1704834900000,2029.325,2029.405,2029.035,2029.305,0.0491
1704835800000,2029.245,2030.085,2029.245,2029.795,0.0666
1704836700000,2029.775,2030.208,2029.625,2029.885,0.116
1704841200000,2029.408,2030.915,2029.298,2030.815,0.0899
1704842100000,2030.845,2031.125,2029.375,2029.485,0.0841
1704843000000,2029.485,2030.195,2028.275,2030.125,0.1179
1704843900000,2030.105,2031.015,2029.865,2030.665,0.1799
1704844800000,2030.674,2031.075,2030.335,2030.635,0.1536
1704845700000,2030.575,2030.985,2030.115,2030.815,0.0439
1704846600000,2030.765,2031.025,2030.095,2030.135,0.0609
1704847500000,2030.105,2031.065,2029.615,2030.155,0.1136
1704848400000,2030.175,2030.195,2028.075,2028.075,0.1799
1704849300000,2028.035,2029.125,2027.145,2028.665,0.2575
1704850200000,2028.665,2031.305,2028.585,2030.595,0.27
1704851100000,2030.575,2032.415,2030.485,2031.705,0.2979
1704852000000,2031.685,2032.045,2030.825,2031.155,0.1747
1704852900000,2031.105,2032.785,2031.065,2031.298,0.1829
1704853800000,2031.298,2031.945,2030.255,2030.675,0.2179
1704854700000,2030.685,2032.185,2030.405,2031.708,0.1549
1704855600000,2031.678,2031.714,2029.965,2030.735,0.2696
1704856500000,2030.745,2031.905,2030.415,2031.495,0.4288
1704857400000,2031.505,2031.505,2029.875,2030.605,0.1904
1704858300000,2030.615,2030.665,2028.125,2028.845,0.1795
1704859200000,2028.835,2029.685,2028.385,2029.605,0.1416
1704860100000,2029.635,2029.735,2028.715,2029.355,0.067
1704861000000,2029.285,2030.535,2029.145,2029.775,0.1247
1704861900000,2029.775,2030.158,2029.358,2029.725,0.1505
1704862800000,2029.785,2030.135,2028.715,2028.785,0.0724
1704863700000,2028.785,2029.395,2028.155,2029.135,0.0885
1704864600000,2029.135,2029.745,2027.128,2027.985,0.1852
1704865500000,2027.985,2028.095,2025.375,2026.575,0.2957
1704866400000,2026.585,2026.915,2024.305,2024.365,0.33
1704867300000,2024.395,2026.625,2024.325,2025.955,0.1543
1704868200000,2025.955,2026.155,2024.955,2025.295,0.1563
1704869100000,2025.215,2025.505,2023.795,2024.525,0.1702
1704870000000,2024.435,2026.545,2024.235,2026.495,0.1626
1704870900000,2026.515,2028.675,2026.285,2028.405,0.3118
1704871800000,2028.335,2031.265,2027.575,2030.878,0.2875
1704872700000,2030.855,2031.595,2030.765,2030.905,0.2755
1704873600000,2030.925,2034.465,2030.165,2033.155,0.4678
1704874500000,2033.095,2035.845,2032.765,2034.525,0.2998
1704875400000,2034.485,2034.485,2031.958,2033.015,0.4402
1704876300000,2033.025,2035.465,2032.725,2035.195,0.4721
1704877200000,2035.165,2036.035,2034.638,2035.585,0.4029
1704878100000,2035.605,2035.785,2034.585,2035.335,0.2785
1704879000000,2035.345,2035.495,2034.565,2035.185,0.1526
1704879900000,2035.155,2036.075,2034.575,2035.635,0.1549
1704880800000,2035.665,2040.135,2035.295,2036.965,0.6036
1704881700000,2036.948,2037.168,2035.668,2036.665,0.4983
1704882600000,2036.635,2036.688,2035.595,2035.765,0.1542
1704883500000,2035.775,2036.125,2034.485,2034.698,0.0995
1704884400000,2034.715,2035.215,2034.405,2034.745,0.1373
1704885300000,2034.745,2034.765,2032.738,2033.005,0.2062
1704886200000,2032.965,2034.375,2032.695,2034.365,0.1473
1704887100000,2034.345,2034.645,2032.918,2033.925,0.452
1704888000000,2033.905,2035.218,2033.698,2035.178,0.4088
1704888900000,2035.205,2035.555,2033.815,2035.285,0.2442
1704889800000,2035.335,2035.465,2032.545,2032.575,0.1186
1704890700000,2032.635,2032.675,2031.145,2031.415,0.1608
1704891600000,2031.435,2032.845,2030.065,2032.618,0.4541
1704892500000,2032.595,2033.895,2031.225,2032.065,0.504
1704893400000,2032.055,2032.615,2030.325,2030.565,0.3025
1704894300000,2030.565,2031.525,2029.908,2030.185,0.4962
1704895200000,2030.205,2031.165,2028.715,2029.635,0.338
1704896100000,2029.655,2030.668,2028.585,2030.265,0.319
1704897000000,2030.245,2033.475,2028.235,2029.515,0.5689
1704897900000,2029.515,2029.535,2026.345,2027.275,0.589
1704898800000,2027.185,2027.925,2024.685,2026.695,0.6416
1704899700000,2026.745,2026.905,2024.995,2026.115,0.3606
1704900600000,2026.055,2029.685,2025.595,2029.458,0.4394
1704901500000,2029.478,2029.628,2026.655,2027.795,0.4841
1704902400000,2027.835,2028.395,2025.745,2025.855,0.3298
1704903300000,2025.945,2026.935,2025.245,2025.958,0.5607
1704904200000,2025.938,2026.278,2024.635,2025.425,0.259
1704905100000,2025.415,2027.755,2025.335,2026.918,0.506
1704906000000,2026.905,2027.628,2025.885,2027.315,0.5612
1704906900000,2027.308,2027.435,2025.445,2025.545,0.2989
1704907800000,2025.525,2026.025,2024.615,2025.245,0.1548
1704908700000,2025.235,2025.395,2022.135,2023.945,0.3243
1704909600000,2023.935,2024.435,2022.565,2023.765,0.4887
1704910500000,2023.775,2023.875,2021.385,2022.845,0.5357
1704911400000,2022.855,2023.358,2021.215,2021.885,0.3253
1704912300000,2021.915,2023.605,2021.645,2023.605,0.1342
1704913200000,2023.585,2023.785,2020.485,2021.005,0.1462
1704914100000,2021.065,2022.738,2020.395,2022.515,0.1424
1704915000000,2022.545,2024.235,2022.385,2023.758,0.1336
1704915900000,2023.798,2024.438,2023.385,2023.938,0.2599
1704916800000,2023.875,2024.958,2022.105,2022.945,0.2885
1704917700000,2022.985,2024.195,2021.945,2022.745,0.6998
1704918600000,2022.745,2023.715,2022.635,2023.285,0.42
1704919500000,2023.335,2023.525,2021.725,2023.495,0.4599
1704920400000,2023.485,2024.425,2023.285,2024.075,0.077
1704921300000,2024.115,2024.215,2023.435,2023.545,0.0412
1704922200000,2023.498,2023.998,2023.285,2023.885,0.0738
1704923100000,2023.885,2024.348,2023.538,2024.105,0.1091
1704927600000,2023.995,2025.805,2023.128,2025.675,0.1638
1704928500000,2025.695,2025.895,2025.094,2025.615,0.0851
1704929400000,2025.625,2026.825,2025.625,2026.325,0.0667
1704930300000,2026.365,2027.865,2026.055,2026.695,0.1693
1704931200000,2026.735,2027.565,2026.505,2027.225,0.0696
1704932100000,2027.215,2027.795,2026.634,2027.128,0.269
1704933000000,2027.184,2028.025,2026.998,2027.608,0.3737
1704933900000,2027.565,2028.325,2026.955,2027.748,0.3008
1704934800000,2027.748,2028.335,2027.248,2027.744,0.8157
1704935700000,2027.744,2028.658,2027.325,2027.998,0.5286
1704936600000,2027.964,2028.738,2026.928,2027.395,0.6176
1704937500000,2027.395,2030.265,2027.355,2029.635,0.1452
1704938400000,2029.635,2030.515,2028.765,2030.415,0.1981
1704939300000,2030.375,2031.808,2030.355,2031.225,0.1937
1704940200000,2031.235,2031.465,2029.185,2029.925,0.2634
1704941100000,2029.915,2030.165,2029.085,2029.575,0.0687
1704942000000,2029.595,2029.865,2028.734,2028.845,0.0934
1704942900000,2028.845,2030.465,2028.645,2029.685,0.1594
1704943800000,2029.725,2030.985,2029.355,2030.765,0.1467
1704944700000,2030.865,2030.975,2029.885,2030.835,0.1073
1704945600000,2030.795,2032.035,2030.795,2031.805,0.1064
1704946500000,2031.825,2032.005,2031.035,2031.625,0.0849
1704947400000,2031.625,2032.165,2031.345,2031.515,0.0538
1704948300000,2031.555,2032.185,2031.375,2031.995,0.0738
1704949200000,2032.095,2032.415,2030.965,2031.298,0.2074
1704950100000,2031.294,2032.465,2031.285,2031.795,0.0902
1704951000000,2031.765,2033.375,2031.735,2032.995,0.1495
1704951900000,2033.035,2034.555,2032.375,2032.885,0.1822
1704952800000,2032.895,2034.935,2032.045,2034.115,0.1651
1704953700000,2034.145,2034.595,2032.635,2034.425,0.1677
1704954600000,2034.385,2035.045,2033.765,2033.998,0.1599
1704955500000,2033.995,2034.405,2033.445,2033.945,0.1937
1704956400000,2033.925,2034.858,2033.575,2034.725,0.1269
1704957300000,2034.645,2035.655,2033.935,2034.985,0.1519
1704958200000,2035.015,2035.205,2033.765,2034.715,0.2965
1704959100000,2034.715,2035.148,2033.765,2033.805,0.5018
1704960000000,2033.795,2033.925,2031.458,2032.798,0.5733
1704960900000,2032.808,2033.525,2031.635,2033.325,0.3295
1704961800000,2033.395,2033.685,2031.685,2032.125,0.1373
1704962700000,2032.095,2032.385,2030.295,2030.718,0.3486
1704963600000,2030.708,2032.205,2030.215,2031.845,0.2219
1704964500000,2031.875,2032.215,2030.735,2030.765,0.2246
1704965400000,2030.805,2032.115,2030.125,2031.605,0.2131
1704966300000,2031.605,2032.375,2031.225,2031.225,0.1387
1704967200000,2031.345,2031.375,2030.425,2031.075,0.2091
1704968100000,2031.075,2032.155,2030.615,2031.895,0.1328
1704969000000,2031.875,2032.638,2031.478,2031.585,0.1854
1704969900000,2031.585,2032.005,2031.335,2032.005,0.1599
1704970800000,2031.975,2032.495,2031.315,2032.295,0.1394
1704971700000,2032.275,2033.915,2032.045,2033.758,0.3377
1704972600000,2033.778,2034.125,2033.045,2033.625,0.3577
1704973500000,2033.628,2034.305,2033.415,2034.235,0.0696
1704974400000,2034.285,2034.935,2032.765,2033.225,0.3087
1704975300000,2033.215,2033.685,2032.725,2033.565,0.1907
1704976200000,2033.605,2034.275,2033.235,2033.508,0.3318
1704977100000,2033.508,2033.708,2031.598,2032.315,0.2716
1704978000000,2032.325,2034.735,2032.035,2033.715,0.4553
1704978900000,2033.755,2039.485,2033.395,2037.198,0.6533
1704979800000,2036.934,2043.864,2024.975,2030.655,1.9722
1704980700000,2030.705,2033.144,2026.895,2029.335,1.8306
1704981600000,2029.365,2030.695,2024.825,2030.195,1.4503
1704982500000,2030.235,2032.585,2027.685,2029.375,1.2652
1704983400000,2029.405,2034.805,2027.855,2029.485,1.1187
1704984300000,2029.465,2031.825,2027.095,2029.598,1.0465
1704985200000,2029.585,2029.635,2025.085,2025.745,1.4395
1704986100000,2025.745,2030.765,2025.515,2030.765,1.5852
1704987000000,2030.765,2032.874,2029.565,2030.985,1.5353
1704987900000,2031.025,2031.315,2028.205,2028.945,0.6616
1704988800000,2028.955,2029.505,2025.085,2025.415,0.8068
1704989700000,2025.355,2026.498,2015.988,2018.285,1.2469
1704990600000,2018.225,2018.375,2013.545,2014.465,0.9485
1704991500000,2014.415,2020.185,2014.365,2016.595,0.755
1704992400000,2016.675,2018.375,2015.265,2016.375,0.7753
1704993300000,2016.445,2017.575,2015.365,2016.385,0.4235
1704994200000,2016.405,2016.855,2014.525,2015.045,0.3207
1704995100000,2015.045,2015.645,2013.225,2014.275,0.2447
1704996000000,2014.245,2016.905,2013.765,2016.275,0.3782
1704996900000,2016.315,2016.645,2014.935,2015.015,0.3207
1704997800000,2015.165,2015.425,2013.955,2014.525,0.1859
1704998700000,2014.525,2016.975,2014.265,2016.975,0.1423
1704999600000,2016.985,2021.155,2016.985,2020.875,0.2494
1705000500000,2020.865,2025.035,2019.535,2024.365,0.4563
1705001400000,2024.365,2025.165,2023.415,2024.355,0.9015
1705002300000,2024.265,2027.265,2024.205,2026.345,0.5562
1705003200000,2026.355,2027.215,2024.455,2025.205,0.3976
1705004100000,2025.135,2026.285,2023.395,2024.998,0.2535
1705005000000,2024.985,2026.805,2024.835,2026.635,0.1812
1705005900000,2026.645,2028.475,2026.205,2027.395,0.2724
1705006800000,2027.415,2028.725,2027.325,2028.485,0.0838
1705007700000,2028.505,2029.515,2028.105,2028.338,0.3
1705008600000,2028.338,2028.795,2027.935,2028.158,0.2044
